user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score,seed
0,False,173.96602903493908,1.0,3,5,0.004368610578444143,2027.0
1,False,35.75001954374875,1.0,3,4,0.0005305945528627418,2027.0
2,True,344.496726175932,1.0,4,3,0.007614926997359348,2027.0
3,True,329.89282311708683,1.0,3,3,0.011843593064926359,2027.0
4,True,307.56472601012814,1.0,5,1,0.01107155783258247,2027.0
5,True,410.83857921922606,1.0,3,2,0.017588763616861458,2027.0
6,True,48.8571851630946,1.0,3,4,0.017301115664107386,2027.0
7,True,324.77932102793477,1.0,4,3,0.01762949601083501,2027.0
8,False,42.45605696819774,1.0,3,3,0.0037354361413345443,2027.0
9,False,663.8250456550954,1.0,4,1,0.001327906812214225,2027.0
10,True,48.964823629637806,1.0,3,4,0.011077141046272675,2027.0
11,False,171.50226339393996,1.0,3,5,0.00044671528443562,2027.0
12,False,706.466415928277,1.0,4,1,0.00019505038769118555,2027.0
13,False,391.4736867999908,1.0,5,4,0.004895677152287276,2027.0
14,True,470.98067122429495,1.0,4,2,0.004284238940569321,2027.0
15,True,613.2986120323619,1.0,3,1,0.017539274307111153,2027.0
16,True,172.01058027897363,1.0,4,0,0.0017549304250327386,2027.0
17,True,53.40952070850766,1.0,3,4,0.009004529399509447,2027.0
18,True,678.9368311280564,1.0,4,1,0.007834701128572898,2027.0
19,True,405.0062948284269,1.0,4,2,0.0030441180924349735,2027.0
20,True,466.9879399325854,1.0,4,2,0.006995280837132078,2027.0
21,True,230.98068207391253,1.0,4,4,0.016960254505381103,2027.0
22,True,154.59373807744927,1.0,4,4,0.0043435054960108115,2027.0
23,True,607.9037063926776,1.0,3,1,0.005580158570767378,2027.0
24,True,163.62595833648425,1.0,3,5,0.012122861213455011,2027.0
25,True,232.23894628645667,1.0,4,5,0.0017223725224642947,2027.0
26,False,331.860191292748,1.0,4,3,0.006787181185637181,2027.0
27,True,169.67770243346112,1.0,3,5,0.0079759600548121,2027.0
28,False,370.9178314696033,1.0,4,3,0.0017044360590319416,2027.0
29,True,55.10089870822185,1.0,3,4,0.0192916254732332,2027.0
30,True,172.8468791442321,1.0,3,5,0.01144235589309897,2027.0
31,True,349.13583419178667,1.0,5,0,0.0036727335158930835,2027.0
32,True,339.09906987953946,1.0,3,3,0.01734414437514652,2027.0
33,True,232.7250956828936,1.0,4,5,0.0029348888324608213,2027.0
34,True,169.64233651305977,1.0,3,5,0.01876035624721056,2027.0
35,True,257.4702803232535,1.0,4,4,0.014133179625712311,2027.0
36,True,416.4185738369044,1.0,4,2,0.01746814496745786,2027.0
37,True,757.2476499074392,1.0,5,1,0.0018029054654066289,2027.0
38,True,239.1984666321208,1.0,5,5,0.001955692980492248,2027.0
39,True,671.4067865199431,1.0,4,1,0.012032475220445092,2027.0
40,False,769.3914411178702,1.0,5,1,0.00044483888029462915,2027.0
41,False,187.63050649200648,1.0,5,5,0.011593953122054254,2027.0
42,True,334.21787543645513,1.0,3,3,0.010201798978411794,2027.0
43,False,45.1425197899733,1.0,2,5,0.011572080970656075,2027.0
44,True,46.726255817661155,1.0,3,4,0.006085493545395296,2027.0
45,True,233.74095079457112,1.0,5,5,0.0006365080068592736,2027.0
46,True,304.7224440190397,1.0,4,4,0.01928647032358651,2027.0
47,False,169.5622387137135,1.0,2,0,0.0008122137616199458,2027.0
48,True,56.336218521539095,1.0,3,4,0.008314140567149172,2027.0
49,True,233.6629586704604,1.0,5,5,0.0031099636043658853,2027.0
50,False,455.23207738797555,1.0,4,2,0.0018982785166654962,2027.0
51,True,586.0894096752497,1.0,3,1,0.015153830203625339,2027.0
52,False,300.78673754144074,1.0,4,4,0.010013514464650134,2027.0
53,True,588.766552151348,1.0,3,1,0.009969625932093934,2027.0
54,False,207.43716931881198,1.0,3,2,0.017534186350081832,2027.0
55,True,761.8238894223243,1.0,5,1,0.0006967117442002444,2027.0
56,True,595.5642908369908,1.0,3,1,0.01157881461077525,2027.0
57,True,393.6294447390019,1.0,4,3,0.006337822123201924,2027.0
58,True,543.7671905937318,1.0,4,2,0.009646332143507613,2027.0
59,False,490.51195289195016,1.0,4,0,0.011202549228160202,2027.0
60,True,232.10568803832413,1.0,4,5,0.0036594812908114648,2027.0
61,False,48.882991441479405,1.0,3,4,0.009454054553033246,2027.0
62,True,353.4043516779279,1.0,5,0,0.002339982028997329,2027.0
63,True,161.78451771986437,1.0,3,5,0.01646512219681469,2027.0
